employee_id,institution,date_of_birth,gender,age_group,job_role,years_of_experience,department,language_proficiency,ethnicity,educational_institute,punctuality,problem_solving,leadership,collaboration,communication,deadline_adherence_rate,adherence_level,avg_response_time,response_time_level,no_of_meetings_attended,no_of_subordinates,decision_contribution,learning_hours_per_month,type_of_learning,team_engagement_frequency,completed_storypoint_ratio,completed_story_points,assigned_story_points,project_id,project_name,duration_weeks,relative_effort,team_size,project_complexity,rework_count,no_pay_leave,blockers,metric_1_name,metric_1_value,metric_2_name,metric_2_value,metric_3_name,metric_3_value,metric_4_name,metric_4_value,metric_5_name,metric_5_value,metric_6_name,metric_6_value,metric_7_name,metric_7_value
850,Company_N,1996-03-05,Female,26-30,Business Analyst,8,Business Analysis,Sinhala,Sinhala,University_E,2,5,5,2,2,64.45,2,23.52,1,10,6,1,8,Formal training,5,0.68,54,79,16,HR Management System,44,225,15,3.74,3,8,3,tasks_completed,6,project_delay (days),19,changing_relative_effort,146,sprint_velocity,33,team_velocity,50,stakeholder_satisfaction(1-5),1,milestone_completion_rate,5
851,Company_B,1989-02-19,Male,31-35,Business Analyst,15,Business Analysis,Sinhala,Muslim,University_D,3,3,3,1,5,50.79,2,14.34,3,5,10,1,15,None observed,5,0.48,39,82,6,Supply Chain Tracker,42,83,8,7.29,3,3,3,total_test_cases_executed,63,total_pass_test_cases,16,total_bugs_detected,9,defect_reopened_count,2,total_documents_created,7,document_quality (1-5),2,test_execution_time (hrs),8
852,Company_T,1979-03-03,Female,41-45,Project Manager,25,Project Management,Sinhala,Sinhala,University_K,1,4,2,3,3,33.53,1,13.95,5,9,3,4,32,Knowledge sharing,1,0.38,14,37,3,Insurance Claims Platform,52,285,4,8.38,3,4,0,tasks_assigned,13,tasks_completed,8,tasks_on_time,5,bug_count,13,bugs_fixed_count,9,code_quality (1-10),10,rework_count,0
853,Company_K,1982-06-20,Male,41-45,Software Engineer,22,Development,Tamil,Sinhala,University_Q,2,3,5,5,1,89.29,4,14.56,2,4,15,2,10,Online courses / certifications,6,0.52,44,84,14,Digital Wallet Platform,19,491,11,1.18,1,2,3,total_test_cases_executed,30,total_pass_test_cases,23,total_bugs_detected,9,defect_reopened_count,7,total_documents_created,12,document_quality (1-5),4,test_execution_time (hrs),5
854,Company_B,1994-12-10,Male,26-30,Software Engineer,10,Development,Tamil,Muslim,University_K,5,3,3,1,2,71.05,3,3.74,2,13,13,5,1,Online courses / certifications,5,0.45,37,83,6,Supply Chain Tracker,24,183,12,9.45,5,4,1,total_deployments,8,successful_deployments,1,deployment_time_efficiency,0.58,incident_count,7,system_downtime (hrs),28.7,automated_pipeline_stages,1,total_pipeline_stages,7
855,Company_A,1996-05-12,Female,26-30,Software Engineer,8,Development,Sinhala,Sinhala,University_K,5,1,2,3,2,43.08,1,12,4,11,16,3,12,Formal training,5,0.39,9,23,9,Customer Portal,36,100,5,3.22,3,3,2,total_deployments,11,successful_deployments,3,deployment_time_efficiency,0.74,incident_count,10,system_downtime (hrs),10,automated_pipeline_stages,3,total_pipeline_stages,6
856,Company_P,1982-11-05,Male,41-45,Business Analyst,22,Business Analysis,Sinhala,Tamil,University_F,3,2,5,4,5,91.62,4,3.35,1,1,17,3,39,Online courses / certifications,4,0.5,15,30,11,Telecom Billing System,10,469,2,5.39,0,5,2,total_deployments,11,successful_deployments,8,deployment_time_efficiency,0.9,incident_count,0,system_downtime (hrs),38.6,automated_pipeline_stages,5,total_pipeline_stages,10
857,Company_Q,1989-04-12,Male,31-35,Business Analyst,15,Business Analysis,Sinhala,Tamil,University_N,5,4,3,3,1,98.24,5,16.46,5,16,10,2,24,Self-learning,8,0.66,70,106,18,Smart Grid Monitor,8,350,3,8.6,5,5,0,total_deployments,12,successful_deployments,11,deployment_time_efficiency,0.82,incident_count,4,system_downtime (hrs),29.3,automated_pipeline_stages,5,total_pipeline_stages,5
858,Company_S,1981-02-08,Male,41-45,Software Engineer,23,Development,Tamil,Tamil,University_B,5,1,4,2,4,31.44,1,21.13,3,1,11,5,28,None observed,7,0.64,27,42,13,CRM Platform,46,236,13,4.89,2,2,0,tasks_completed,1,project_delay (days),14,changing_relative_effort,161,sprint_velocity,14,team_velocity,40,stakeholder_satisfaction(1-5),1,milestone_completion_rate,2
859,Company_H,1985-08-26,Female,36-40,Project Manager,19,Project Management,Tamil,Tamil,University_O,5,5,1,4,1,67.45,2,4.56,3,3,16,4,30,None observed,9,0.39,35,89,17,Learning Management System,50,99,15,1.45,1,9,1,tasks_assigned,20,tasks_completed,17,tasks_on_time,16,bug_count,16,bugs_fixed_count,3,code_quality (1-10),6,rework_count,1
860,Company_R,1986-11-30,Male,36-40,Business Analyst,18,Business Analysis,English,Tamil,University_H,5,5,3,4,5,52.05,2,9.17,4,6,15,3,22,On-the-job learning,4,0.8,36,45,19,E-Commerce Platform,38,438,4,4.42,1,8,0,total_deployments,1,successful_deployments,1,deployment_time_efficiency,0.96,incident_count,7,system_downtime (hrs),7.5,automated_pipeline_stages,1,total_pipeline_stages,9
861,Company_P,2000-06-14,Female,20-25,DevOps Engineer,4,DevOps,Sinhala,Muslim,University_S,4,1,1,1,5,99.07,5,3.65,3,22,20,3,25,On-the-job learning,10,0.53,55,104,11,Telecom Billing System,26,195,11,5.94,3,7,0,total_test_cases_executed,43,total_pass_test_cases,24,total_bugs_detected,15,defect_reopened_count,8,total_documents_created,10,document_quality (1-5),1,test_execution_time (hrs),5
862,Company_E,1997-02-19,Female,26-30,Business Analyst,7,Business Analysis,Tamil,Muslim,University_C,4,4,3,5,1,91.61,4,14.42,4,6,15,1,39,On-the-job learning,9,0.43,48,111,22,Marketing Management System,17,351,4,1.15,0,2,2,total_deployments,17,successful_deployments,11,deployment_time_efficiency,0.6,incident_count,3,system_downtime (hrs),11.5,automated_pipeline_stages,8,total_pipeline_stages,10
863,Company_T,1987-10-20,Male,36-40,DevOps Engineer,17,DevOps,Tamil,Sinhala,University_K,4,4,5,3,5,31.3,1,19.85,2,10,10,3,31,Research & innovation,8,0.4,46,114,3,Insurance Claims Platform,5,386,2,9.97,2,9,0,tasks_assigned,21,tasks_completed,2,tasks_on_time,2,bug_count,18,bugs_fixed_count,18,code_quality (1-10),9,rework_count,1
864,Company_J,1982-01-17,Male,41-45,Business Analyst,22,Business Analysis,Sinhala,Tamil,University_T,3,3,5,1,3,40.29,1,22.01,2,6,0,3,38,Formal training,9,0.63,76,120,1,Logistics Dashboard,43,165,2,5.43,5,4,0,tasks_assigned,19,tasks_completed,19,tasks_on_time,18,bug_count,20,bugs_fixed_count,13,code_quality (1-10),4,rework_count,2
865,Company_P,1979-07-04,Female,41-45,Business Analyst,25,Business Analysis,Tamil,Muslim,University_M,1,5,1,2,5,88.83,4,7.18,2,15,9,4,6,Research & innovation,1,0.5,11,22,11,Telecom Billing System,6,240,8,7.69,3,1,1,tasks_completed,12,project_delay (days),2,changing_relative_effort,144,sprint_velocity,43,team_velocity,56,stakeholder_satisfaction(1-5),4,milestone_completion_rate,4
866,Company_H,2003-07-01,Female,20-25,Software Engineer,1,Development,English,Tamil,University_H,5,1,4,1,4,77.04,3,9.14,3,11,14,3,32,On-the-job learning,7,0.85,70,82,17,Learning Management System,44,364,2,6.25,3,3,3,total_test_cases_executed,20,total_pass_test_cases,10,total_bugs_detected,4,defect_reopened_count,3,total_documents_created,7,document_quality (1-5),3,test_execution_time (hrs),8
867,Company_N,1990-05-12,Male,31-35,QA Engineer,14,QA,English,Sinhala,University_T,5,5,1,5,5,80.21,3,19.45,1,23,7,2,6,Online courses / certifications,7,0.4,21,52,16,HR Management System,11,322,2,7.26,3,10,3,total_test_cases_executed,90,total_pass_test_cases,75,total_bugs_detected,25,defect_reopened_count,3,total_documents_created,15,document_quality (1-5),2,test_execution_time (hrs),2
868,Company_K,1980-11-02,Female,41-45,Software Engineer,24,Development,Tamil,Tamil,University_J,3,2,2,1,2,99.18,5,8.81,2,18,0,1,8,On-the-job learning,7,0.43,16,37,14,Digital Wallet Platform,22,82,2,2.98,0,4,0,total_test_cases_executed,35,total_pass_test_cases,4,total_bugs_detected,16,defect_reopened_count,3,total_documents_created,2,document_quality (1-5),5,test_execution_time (hrs),10
869,Company_P,1985-08-15,Female,36-40,Software Engineer,19,Development,English,Muslim,University_N,1,1,3,1,2,83.6,3,6.97,4,22,7,1,18,Knowledge sharing,5,0.62,55,88,11,Telecom Billing System,33,101,6,6.95,4,7,4,tasks_completed,7,project_delay (days),2,changing_relative_effort,55,sprint_velocity,22,team_velocity,26,stakeholder_satisfaction(1-5),2,milestone_completion_rate,4
870,Company_N,1979-12-24,Male,41-45,Software Engineer,25,Development,English,Muslim,University_L,5,2,4,1,5,93.94,4,4.43,4,9,5,1,34,Research & innovation,6,0.74,86,116,16,HR Management System,19,361,3,7.37,3,9,2,total_test_cases_executed,21,total_pass_test_cases,5,total_bugs_detected,26,defect_reopened_count,20,total_documents_created,7,document_quality (1-5),5,test_execution_time (hrs),2
871,Company_Q,1984-12-21,Male,36-40,DevOps Engineer,20,DevOps,Sinhala,Muslim,University_C,1,4,4,5,4,80.46,3,11.84,4,14,3,4,26,Formal training,1,0.79,22,28,18,Smart Grid Monitor,24,165,8,1.34,2,0,0,tasks_assigned,13,tasks_completed,8,tasks_on_time,4,bug_count,16,bugs_fixed_count,12,code_quality (1-10),5,rework_count,2
872,Company_P,1980-11-25,Female,41-45,Project Manager,24,Project Management,Tamil,Sinhala,University_B,5,2,1,2,3,91.89,4,11.15,4,10,18,2,13,Self-learning,9,0.7,16,23,11,Telecom Billing System,45,296,7,6.17,2,9,1,tasks_assigned,30,tasks_completed,7,tasks_on_time,0,bug_count,14,bugs_fixed_count,8,code_quality (1-10),2,rework_count,0
873,Company_N,2001-12-04,Male,20-25,Business Analyst,3,Business Analysis,Tamil,Tamil,University_K,2,2,1,5,4,98.63,5,16.28,4,7,2,1,23,On-the-job learning,4,0.54,62,115,16,HR Management System,48,225,7,9.46,1,9,0,tasks_completed,16,project_delay (days),24,changing_relative_effort,56,sprint_velocity,23,team_velocity,66,stakeholder_satisfaction(1-5),2,milestone_completion_rate,2
874,Company_N,1989-09-14,Female,31-35,Software Engineer,15,Development,Tamil,Sinhala,University_P,1,4,2,5,4,96.09,5,23.89,3,14,17,2,11,Self-learning,7,0.83,30,36,16,HR Management System,21,309,9,7.46,1,3,5,tasks_completed,18,project_delay (days),26,changing_relative_effort,139,sprint_velocity,43,team_velocity,44,stakeholder_satisfaction(1-5),4,milestone_completion_rate,5
875,Company_I,1984-06-06,Male,36-40,Project Manager,20,Project Management,English,Sinhala,University_D,1,5,5,2,4,64.02,2,20.57,2,13,7,1,20,Formal training,5,0.64,34,53,12,Fleet Management System,45,101,9,8.85,2,7,4,tasks_completed,5,project_delay (days),3,changing_relative_effort,81,sprint_velocity,34,team_velocity,28,stakeholder_satisfaction(1-5),2,milestone_completion_rate,3
876,Company_F,1990-11-28,Female,31-35,Software Engineer,14,Development,Sinhala,Sinhala,University_J,3,5,4,4,5,71.15,3,23.74,1,19,19,2,35,Formal training,9,0.7,63,90,7,Payroll Automation,34,406,15,9.84,5,8,3,total_deployments,13,successful_deployments,11,deployment_time_efficiency,0.71,incident_count,2,system_downtime (hrs),17.4,automated_pipeline_stages,3,total_pipeline_stages,3
877,Company_O,1991-07-28,Male,31-35,Software Engineer,13,Development,Sinhala,Muslim,University_S,1,1,1,1,5,60.29,2,16.74,5,25,10,2,33,Online courses / certifications,9,0.78,62,80,20,Banking Mobile App,4,74,12,7.66,4,2,5,tasks_completed,7,project_delay (days),16,changing_relative_effort,127,sprint_velocity,52,team_velocity,44,stakeholder_satisfaction(1-5),4,milestone_completion_rate,4
878,Company_N,1997-06-06,Male,26-30,Software Engineer,7,Development,English,Tamil,University_F,5,5,3,1,2,90.14,4,12.02,3,20,8,5,27,Research & innovation,5,0.69,71,103,16,HR Management System,42,120,4,9.89,4,8,1,tasks_completed,5,project_delay (days),0,changing_relative_effort,155,sprint_velocity,23,team_velocity,68,stakeholder_satisfaction(1-5),1,milestone_completion_rate,4
879,Company_C,1981-11-20,Female,41-45,DevOps Engineer,23,DevOps,Sinhala,Tamil,University_T,4,5,1,5,3,97.3,5,2.29,4,21,8,2,27,Research & innovation,9,0.62,48,77,23,Delivery Service App,21,57,15,3.19,1,9,5,tasks_completed,3,project_delay (days),22,changing_relative_effort,196,sprint_velocity,56,team_velocity,34,stakeholder_satisfaction(1-5),4,milestone_completion_rate,5
880,Company_A,1981-01-21,Male,41-45,Software Engineer,23,Development,Tamil,Tamil,University_P,4,1,5,1,1,99.01,5,3.41,3,1,1,3,37,Knowledge sharing,10,0.81,70,86,9,Customer Portal,23,400,10,3.51,1,10,3,total_deployments,18,successful_deployments,13,deployment_time_efficiency,0.66,incident_count,1,system_downtime (hrs),3.6,automated_pipeline_stages,4,total_pipeline_stages,5
881,Company_A,1992-04-08,Female,31-35,Business Analyst,12,Business Analysis,English,Muslim,University_F,3,3,3,3,2,83.8,3,16.68,3,17,11,4,26,Formal training,7,0.96,48,50,9,Customer Portal,48,127,2,7.42,2,6,1,tasks_completed,15,project_delay (days),5,changing_relative_effort,79,sprint_velocity,36,team_velocity,31,stakeholder_satisfaction(1-5),4,milestone_completion_rate,5
882,Company_N,1982-09-04,Female,41-45,DevOps Engineer,22,DevOps,Sinhala,Tamil,University_R,5,3,2,4,4,90.53,4,23.02,1,24,10,2,28,Formal training,6,0.56,28,50,16,HR Management System,8,338,12,8.35,2,7,2,total_test_cases_executed,97,total_pass_test_cases,10,total_bugs_detected,2,defect_reopened_count,0,total_documents_created,8,document_quality (1-5),4,test_execution_time (hrs),10
883,Company_A,1996-07-20,Female,26-30,Business Analyst,8,Business Analysis,Sinhala,Tamil,University_N,5,1,3,5,2,28.08,1,1.47,5,24,7,2,2,Knowledge sharing,6,0.55,22,40,9,Customer Portal,6,430,10,7.29,4,2,5,total_deployments,9,successful_deployments,8,deployment_time_efficiency,0.4,incident_count,7,system_downtime (hrs),10.7,automated_pipeline_stages,3,total_pipeline_stages,4
884,Company_L,1984-03-17,Female,36-40,Business Analyst,20,Business Analysis,Tamil,Tamil,University_K,4,1,3,5,5,88.52,4,8.82,1,5,19,1,11,Formal training,2,0.43,19,44,21,Medi Care App,12,328,9,3.28,5,1,3,tasks_assigned,26,tasks_completed,23,tasks_on_time,5,bug_count,15,bugs_fixed_count,13,code_quality (1-10),8,rework_count,1
885,Company_D,1987-06-23,Female,36-40,DevOps Engineer,17,DevOps,Tamil,Tamil,University_D,3,3,1,5,1,47.27,1,12.11,3,17,10,2,1,Knowledge sharing,2,0.85,40,47,5,Hospital Information System,4,157,8,1.1,3,2,1,total_deployments,8,successful_deployments,5,deployment_time_efficiency,0.33,incident_count,10,system_downtime (hrs),25.4,automated_pipeline_stages,1,total_pipeline_stages,4
886,Company_R,1983-01-02,Female,41-45,Software Engineer,21,Development,English,Muslim,University_G,4,4,5,2,2,40.49,1,10.99,1,9,5,4,4,None observed,4,0.61,66,108,19,E-Commerce Platform,28,478,10,5.24,5,4,0,tasks_assigned,12,tasks_completed,4,tasks_on_time,0,bug_count,8,bugs_fixed_count,5,code_quality (1-10),4,rework_count,2
887,Company_L,1990-12-17,Female,31-35,Business Analyst,14,Business Analysis,Sinhala,Sinhala,University_C,5,1,1,2,3,60.92,2,16.97,1,18,17,5,34,Formal training,3,0.6,12,20,21,Medi Care App,4,350,4,3.66,0,5,0,tasks_assigned,15,tasks_completed,14,tasks_on_time,0,bug_count,20,bugs_fixed_count,19,code_quality (1-10),10,rework_count,3
888,Company_K,1990-11-01,Male,31-35,Software Engineer,14,Development,English,Tamil,University_I,2,2,1,4,4,80.12,3,13.9,4,21,17,1,5,Research & innovation,7,0.77,17,22,14,Digital Wallet Platform,51,79,13,8.66,2,7,3,tasks_assigned,10,tasks_completed,6,tasks_on_time,5,bug_count,6,bugs_fixed_count,4,code_quality (1-10),4,rework_count,0
889,Company_Q,2002-04-05,Male,20-25,QA Engineer,2,QA,English,Tamil,University_B,3,4,5,4,3,99.26,5,14.1,3,17,7,4,13,Online courses / certifications,10,0.71,48,68,18,Smart Grid Monitor,26,460,10,9.02,4,0,5,total_test_cases_executed,85,total_pass_test_cases,60,total_bugs_detected,3,defect_reopened_count,3,total_documents_created,2,document_quality (1-5),4,test_execution_time (hrs),9
890,Company_H,1994-09-10,Female,26-30,DevOps Engineer,10,DevOps,Sinhala,Tamil,University_A,5,4,2,2,1,24.42,1,20.02,4,17,20,4,18,None observed,10,0.65,24,37,17,Learning Management System,10,398,5,8.07,4,8,1,total_deployments,1,successful_deployments,1,deployment_time_efficiency,0.83,incident_count,7,system_downtime (hrs),19.8,automated_pipeline_stages,3,total_pipeline_stages,10
891,Company_A,1986-09-12,Male,36-40,QA Engineer,18,QA,Sinhala,Sinhala,University_T,1,1,2,2,4,72.56,3,6.38,2,18,14,5,34,Research & innovation,4,0.67,62,93,9,Customer Portal,16,189,9,4.89,5,1,1,total_test_cases_executed,95,total_pass_test_cases,64,total_bugs_detected,20,defect_reopened_count,18,total_documents_created,15,document_quality (1-5),3,test_execution_time (hrs),7
892,Company_E,1994-09-10,Female,26-30,Business Analyst,10,Business Analysis,Tamil,Muslim,University_C,3,4,2,5,1,20.75,1,17.99,2,17,4,1,5,Formal training,7,0.95,41,43,22,Marketing Management System,47,230,15,2.31,2,10,4,total_deployments,20,successful_deployments,16,deployment_time_efficiency,0.58,incident_count,10,system_downtime (hrs),5,automated_pipeline_stages,5,total_pipeline_stages,6
893,Company_N,1987-05-01,Male,36-40,DevOps Engineer,17,DevOps,Tamil,Tamil,University_R,4,1,1,4,4,95.43,5,4.3,5,13,9,1,3,On-the-job learning,5,0.7,78,112,16,HR Management System,41,474,4,7.69,1,6,5,total_deployments,11,successful_deployments,4,deployment_time_efficiency,0.76,incident_count,4,system_downtime (hrs),36.9,automated_pipeline_stages,6,total_pipeline_stages,10
894,Company_F,1989-08-20,Female,31-35,QA Engineer,15,QA,Tamil,Sinhala,University_M,4,5,1,4,3,39.48,1,20.56,2,2,11,3,3,Research & innovation,2,0.63,49,78,7,Payroll Automation,30,390,14,5.97,3,7,4,tasks_completed,10,project_delay (days),26,changing_relative_effort,105,sprint_velocity,29,team_velocity,63,stakeholder_satisfaction(1-5),1,milestone_completion_rate,4
895,Company_J,2000-04-16,Female,20-25,QA Engineer,4,QA,English,Tamil,University_A,4,3,4,2,4,92.3,4,23.78,3,12,8,2,0,Formal training,9,0.52,47,90,8,Microfinance Management System,49,414,10,3.89,0,3,1,tasks_assigned,18,tasks_completed,11,tasks_on_time,2,bug_count,17,bugs_fixed_count,10,code_quality (1-10),7,rework_count,0
896,Company_I,1981-05-29,Male,41-45,DevOps Engineer,23,DevOps,English,Sinhala,University_H,3,1,2,3,1,38.39,1,9.77,1,21,5,2,9,Research & innovation,1,0.74,60,81,12,Fleet Management System,19,187,9,5.39,2,6,4,total_deployments,11,successful_deployments,0,deployment_time_efficiency,0.71,incident_count,5,system_downtime (hrs),15.1,automated_pipeline_stages,6,total_pipeline_stages,9
897,Company_T,1986-06-24,Male,36-40,Business Analyst,18,Business Analysis,English,Muslim,University_H,4,1,3,2,4,36.9,1,14.66,5,1,14,3,7,Online courses / certifications,8,0.93,108,116,3,Insurance Claims Platform,44,125,9,7.09,0,6,2,tasks_completed,1,project_delay (days),14,changing_relative_effort,153,sprint_velocity,16,team_velocity,77,stakeholder_satisfaction(1-5),2,milestone_completion_rate,4
898,Company_H,1995-09-25,Female,26-30,Business Analyst,9,Business Analysis,Tamil,Sinhala,University_N,1,5,4,5,2,81.05,3,10.96,4,9,2,2,25,Self-learning,7,0.43,41,95,17,Learning Management System,4,305,9,5.39,4,9,5,total_deployments,10,successful_deployments,3,deployment_time_efficiency,0.46,incident_count,2,system_downtime (hrs),23.4,automated_pipeline_stages,4,total_pipeline_stages,8
899,Company_H,1992-04-19,Female,31-35,QA Engineer,12,QA,Sinhala,Muslim,University_K,1,3,2,2,4,72.23,3,13.1,2,5,15,1,29,None observed,8,1,25,25,17,Learning Management System,25,396,2,4.6,3,9,0,tasks_completed,14,project_delay (days),20,changing_relative_effort,168,sprint_velocity,11,team_velocity,78,stakeholder_satisfaction(1-5),4,milestone_completion_rate,5
900,Company_S,1982-04-10,Male,41-45,Business Analyst,22,Business Analysis,English,Tamil,University_F,2,5,5,2,4,81.14,3,5.24,3,9,15,3,12,Online courses / certifications,10,0.81,89,110,13,CRM Platform,13,107,2,8.65,1,0,3,total_test_cases_executed,20,total_pass_test_cases,5,total_bugs_detected,5,defect_reopened_count,3,total_documents_created,1,document_quality (1-5),4,test_execution_time (hrs),9
901,Company_A,1989-04-14,Female,31-35,Software Engineer,15,Development,English,Tamil,University_S,2,3,5,2,4,57.04,2,0.71,3,5,11,2,33,Self-learning,3,0.78,61,78,9,Customer Portal,48,432,13,1.23,0,2,3,tasks_completed,19,project_delay (days),17,changing_relative_effort,63,sprint_velocity,28,team_velocity,36,stakeholder_satisfaction(1-5),3,milestone_completion_rate,3
902,Company_K,1982-04-21,Male,41-45,QA Engineer,22,QA,English,Muslim,University_T,4,2,4,2,2,97.11,5,21.82,2,18,1,2,0,Online courses / certifications,5,0.77,70,91,14,Digital Wallet Platform,34,303,10,9.16,2,0,3,total_deployments,1,successful_deployments,1,deployment_time_efficiency,0.59,incident_count,7,system_downtime (hrs),22.5,automated_pipeline_stages,1,total_pipeline_stages,7
